participant_id,condition,freq,intensity,t_transition_ms,from_level,to_level,delta_multiplier,direction,next_transition_ms,n_pre,n_imm,n_rec,pre_mean_dev,pre_sd_dev,imm_mean_dev,delta_dev,rec_mean_dev,peak_dev_0_10s,t_recover_dev_ms,residual_dev_5_10s,residual_dev_10_15s,recover_success
1_LMR,HI_HF,HF,HI,30000,LOW,HIGH,3.0,up,40000.0,344,217,210,3.4062884186046514,1.5130128019680515,13.33897010138249,9.932681682777838,7.516718829014396,27.244911,,7.516718829014396,,0
1_LMR,HI_HF,HF,HI,40000,HIGH,LOW,3.0,down,70000.0,340,213,214,13.489337485294115,7.307050950145482,5.49564058685446,-7.993696898439655,-7.3581176114623394,16.429165,0.0,-7.3581176114623394,-8.69525004189789,1
1_LMR,HI_HF,HF,HI,70000,LOW,HIGH,3.0,up,80000.0,345,211,216,4.146491428985507,2.2681112636870635,16.265744644549763,12.119253215564257,7.294023533977456,27.58209,,7.294023533977456,,0
1_LMR,HI_HF,HF,HI,80000,HIGH,LOW,3.0,down,110000.0,339,215,209,13.355511144542774,7.431550570519824,5.228499502325581,-8.127011642217193,-10.333764981863348,15.803404,0.0,-10.333764981863348,-11.121024429589504,1
1_LMR,HI_HF,HF,HI,110000,LOW,HIGH,3.0,up,120000.0,351,219,215,3.248981339031339,1.6274578873562506,10.280323159817353,7.0313418207860146,5.296276660968662,23.543405,,5.296276660968662,,0
1_LMR,HI_HF,HF,HI,120000,HIGH,LOW,3.0,down,150000.0,346,216,208,9.381604676300578,5.731108476207723,5.0716869675925915,-4.309917708707986,-5.2749825368775,8.971273,0.0,-5.2749825368775,-6.456241588742975,1
1_LMR,HI_HF,HF,HI,150000,LOW,HIGH,3.0,up,160000.0,338,216,212,5.672277639053253,3.8375047215214244,10.299292537037037,4.627014897983783,4.853039087361844,22.982046,,4.853039087361844,,0
1_LMR,HI_HF,HF,HI,160000,HIGH,LOW,3.0,down,190000.0,343,212,217,10.547149221574344,5.188986243196027,4.812469353773585,-5.734679867800759,-4.990275880560518,8.469706,0.0,-4.990275880560518,-6.735914700043244,1
1_LMR,HI_HF,HF,HI,190000,LOW,HIGH,3.0,up,200000.0,345,216,216,4.484535672463768,2.8393365947498377,12.142725708333332,7.658190035869564,11.554318174758457,30.939122,,11.554318174758457,,0
1_LMR,HI_HF,HF,HI,200000,HIGH,LOW,3.0,down,230000.0,348,211,218,13.76236129597701,6.832718109239285,4.312254857819905,-9.450106438157105,-9.483948369371507,10.396674,0.0,-9.483948369371507,-10.87416975824116,1
1_LMR,HI_HF,HF,HI,230000,LOW,HIGH,3.0,up,,349,213,216,3.6583753782234956,1.5604778505299832,10.004263352112675,6.345887973889179,13.897745501406135,43.424565,,13.897745501406135,0.6061856077578129,0
2_CYL,LI_LF,LF,LI,60000,LOW,MID,1.5,up,120000.0,335,203,207,2.9489258835820897,1.4868159804313221,13.122390492610837,10.173464609028747,5.462448164727089,29.123728,,5.462448164727089,7.054624774954496,0
2_CYL,LI_LF,LF,LI,120000,MID,LOW,1.5,down,180000.0,337,216,212,8.649537415430267,4.812992601262952,7.864851004629629,-0.7846864108006377,3.825879249664073,27.975204,0.0,3.825879249664073,-4.76282497203404,1
2_CYL,LI_LF,LF,LI,180000,LOW,MID,1.5,up,,340,205,209,4.347279626470588,2.5604102080094058,5.280521185365853,0.9332415588952649,5.265672808936111,23.428075,,5.265672808936111,5.511026933915886,0
2_CYL,HI_LF,LF,HI,90000,LOW,HIGH,3.0,up,120000.0,337,213,215,7.749431860534124,4.137033586307485,12.230100281690143,4.480668421156019,10.4666173859775,33.806563,,10.4666173859775,8.49700556937242,0
2_CYL,HI_LF,LF,HI,120000,HIGH,LOW,3.0,down,210000.0,338,215,218,16.024617869822485,8.45282727981134,5.1328389813953486,-10.891778888427137,-7.643471525785788,18.080158,0.0,-7.643471525785788,-13.755620408657437,1
2_CYL,HI_LF,LF,HI,210000,LOW,HIGH,3.0,up,,342,219,215,4.052896634502924,2.122707070853184,9.45656302283105,5.403666388328126,9.60899157014824,29.494902,,9.60899157014824,11.314204149150923,0
2_CYL,LI_MF,MF,LI,30000,LOW,MID,1.5,up,60000.0,345,223,221,4.036082194202899,1.972164387604306,6.745177291479821,2.709095097276922,10.912587077290311,26.634295,,10.912587077290311,4.115360890702761,0
2_CYL,LI_MF,MF,LI,60000,MID,LOW,1.5,down,90000.0,342,212,216,8.643141298245613,6.178271212008508,4.860834174528302,-3.7823071237173114,-4.461059423245612,8.036171,0.0,-4.461059423245612,-2.6198842184334064,1
2_CYL,LI_MF,MF,LI,90000,LOW,MID,1.5,up,120000.0,338,215,213,3.7259252189349112,2.15955113260019,9.370913967441862,5.64498874850695,3.666191738811567,18.951931,,3.666191738811567,3.5559338051035505,0
2_CYL,LI_MF,MF,LI,120000,MID,LOW,1.5,down,150000.0,335,209,211,7.670119441791045,4.476174341603535,3.3572531770334924,-4.312866264757552,-3.89020059818915,6.481987,0.0,-3.89020059818915,-3.5178675974514224,1
2_CYL,LI_MF,MF,LI,150000,LOW,MID,1.5,up,180000.0,342,212,216,2.5851855380116957,1.0559824068710817,5.543608797169812,2.958423259158116,7.43295362865497,20.33978,,7.43295362865497,5.134669310329536,0
2_CYL,LI_MF,MF,LI,180000,MID,LOW,1.5,down,210000.0,333,216,212,11.041470372372372,5.5074103178838785,6.522450310185185,-4.519020062187186,-5.994958631806334,15.485773,0.0,-5.994958631806334,-7.6006064342771325,1
2_CYL,LI_MF,MF,LI,210000,LOW,MID,1.5,up,,341,211,216,2.7067009120234604,1.988731683956143,5.342904668246446,2.636203756222985,10.52131482871728,24.488778,,10.52131482871728,5.501757305367844,0
2_CYL,HI_MF,MF,HI,45000,LOW,HIGH,3.0,up,60000.0,341,205,208,6.465145143695016,3.517294198072801,15.14224099512195,8.677095851426934,8.524612587074216,39.183289,,8.524612587074216,12.22751280049103,0
2_CYL,HI_MF,MF,HI,60000,HIGH,LOW,3.0,down,105000.0,336,213,213,17.465040407738094,11.216659367051133,6.933035938967135,-10.532004468770959,-12.55576313074279,15.056894,0.0,-12.55576313074279,-11.885099687358949,1
2_CYL,HI_MF,MF,HI,105000,LOW,HIGH,3.0,up,120000.0,343,219,213,4.483544982507288,2.3735704379715425,19.59647306392694,15.112928081419652,12.676715665380035,36.18715,,12.676715665380035,8.15094735558795,0
2_CYL,HI_MF,MF,HI,120000,HIGH,LOW,3.0,down,165000.0,341,211,215,16.27445771260997,7.442014384029541,8.893721331753554,-7.3807363808564155,-12.234436242842527,16.464059,0.0,-12.234436242842527,-11.073839867199341,1
2_CYL,HI_MF,MF,HI,165000,LOW,HIGH,3.0,up,180000.0,341,215,216,3.9173582639296187,1.5834158949601906,16.519937688372096,12.602579424442478,13.297893245329643,39.463047,,13.297893245329643,19.091032243179388,0
2_CYL,HI_MF,MF,HI,180000,HIGH,LOW,3.0,down,225000.0,345,211,215,21.567876243478263,12.559515770693748,5.454953563981043,-16.11292267949722,-17.498567248129426,12.965218,0.0,-17.498567248129426,-17.83196865743175,1
2_CYL,HI_MF,MF,HI,225000,LOW,HIGH,3.0,up,,352,216,216,3.4570657272727274,1.667871690217315,13.293603129629629,9.836537402356901,13.084512356060607,36.435798,,13.084512356060607,10.5590860168031,0
2_CYL,LI_HF,HF,LI,20000,LOW,MID,1.5,up,40000.0,346,210,214,8.035242950867053,5.80936570427497,6.303337909523809,-1.7319050413432437,-3.172265866754903,12.686249,0.0,-3.172265866754903,-3.1352940349792036,1
2_CYL,LI_HF,HF,LI,40000,MID,LOW,1.5,down,60000.0,343,217,208,6.47316778425656,3.4991327993445354,4.5983139631336405,-1.8748538211229198,-1.5011749332950224,8.487179,0.0,-1.5011749332950224,-2.627066933295022,1
2_CYL,LI_HF,HF,LI,60000,LOW,MID,1.5,up,80000.0,341,210,216,5.3300744662756605,2.7815661860604433,8.196957438095238,2.866882971819577,12.857946302242858,36.841471,,12.857946302242858,2.9103408686299987,0
2_CYL,LI_HF,HF,LI,80000,MID,LOW,1.5,down,100000.0,343,209,207,8.209721979591837,4.561012633439072,5.778470066985647,-2.4312519126061902,-4.811984878142562,11.83248,0.0,-4.811984878142562,-5.108610542972118,1
2_CYL,LI_HF,HF,LI,100000,LOW,MID,1.5,up,120000.0,342,218,217,3.399993891812865,1.8465396989436447,5.84490721559633,2.444913323783465,6.12800510357884,17.160985,,6.12800510357884,2.8873113745422745,0
2_CYL,LI_HF,HF,LI,120000,MID,LOW,1.5,down,140000.0,344,212,214,6.418262395348837,4.1587603315928385,9.483101485849057,3.06483909050022,-2.871720278526406,14.320153,4740.0,-2.871720278526406,15.502498590433156,1
2_CYL,LI_HF,HF,LI,140000,LOW,MID,1.5,up,160000.0,338,211,217,17.671901896449704,12.045201195617766,4.2363385213270135,-13.43556337512269,-10.639207730551085,12.722146,0.0,-10.639207730551085,-11.842542263599462,1
2_CYL,LI_HF,HF,LI,160000,MID,LOW,1.5,down,180000.0,339,213,208,6.121038710914454,2.6593083620999813,5.999802474178403,-0.12123623673605088,-3.1983052205298383,11.896011,813.0,-3.1983052205298383,-3.6262836354427557,1
2_CYL,LI_HF,HF,LI,180000,LOW,MID,1.5,up,200000.0,344,216,220,2.4971582441860463,1.1930062623092519,7.639603560185185,5.142445315999138,25.199114855813956,51.22354,,25.199114855813956,10.191976089147287,0
2_CYL,LI_HF,HF,LI,200000,MID,LOW,1.5,down,220000.0,339,216,216,11.603620463126843,5.631761238859823,6.483340212962963,-5.12028025016388,2.434180212799083,30.064915,0.0,2.434180212799083,10.395066302131374,1
2_CYL,LI_HF,HF,LI,220000,LOW,MID,1.5,up,,346,211,212,15.310420153179189,13.119923260258574,4.686713819905213,-10.623706333273976,-11.041352516386736,10.570578,0.0,-11.041352516386736,-7.108523105332299,1
2_CYL,HI_HF,HF,HI,30000,LOW,HIGH,3.0,up,40000.0,341,212,211,3.129175882697947,1.7729432229699096,12.997603363207546,9.868427480509599,13.982781140998735,53.064249,,13.982781140998735,,0
2_CYL,HI_HF,HF,HI,40000,HIGH,LOW,3.0,down,70000.0,340,213,216,16.39557039117647,12.13032456477502,7.09570969483568,-9.29986069634079,-12.208819372657953,13.064438,0.0,-12.208819372657953,-11.039023537402885,1
2_CYL,HI_HF,HF,HI,70000,LOW,HIGH,3.0,up,80000.0,338,215,212,5.644722869822485,2.242772019983189,14.86469165116279,9.219968781340306,14.97143063961148,37.681287,,14.97143063961148,,0
2_CYL,HI_HF,HF,HI,80000,HIGH,LOW,3.0,down,110000.0,344,214,212,16.624726348837207,8.535207332919029,7.38134746728972,-9.243378881547487,-10.906232042233434,21.036106,0.0,-10.906232042233434,-12.304066265887897,1
2_CYL,HI_HF,HF,HI,110000,LOW,HIGH,3.0,up,120000.0,339,212,212,4.948499283185841,2.5088652534773415,16.774594349056606,11.826095065870765,10.804270561153784,33.646658,,10.804270561153784,,0
2_CYL,HI_HF,HF,HI,120000,HIGH,LOW,3.0,down,150000.0,342,210,214,17.082692654970757,8.116002531093727,4.740371414285714,-12.342321240685042,-13.668927075531505,13.898052,0.0,-13.668927075531505,-15.3871206978279,1
2_CYL,HI_HF,HF,HI,150000,LOW,HIGH,3.0,up,160000.0,341,216,215,3.3271099237536657,1.3761292385525155,12.553737513888889,9.226627590135223,18.284264178571917,40.422272,,18.284264178571917,,0
2_CYL,HI_HF,HF,HI,160000,HIGH,LOW,3.0,down,190000.0,345,214,214,16.93649171594203,8.875917368402703,4.090745028037383,-12.845746687904647,-11.414501930895302,15.606024,0.0,-11.414501930895302,-2.6107638938266433,1
2_CYL,HI_HF,HF,HI,190000,LOW,HIGH,3.0,up,200000.0,334,212,211,2.735332868263473,1.087081740665212,13.018695113207547,10.283362244944074,19.826033411357383,41.149362,,19.826033411357383,,0
2_CYL,HI_HF,HF,HI,200000,HIGH,LOW,3.0,down,230000.0,339,214,215,18.52302724483776,10.06391900179033,4.911051607476636,-13.611975637361123,-15.5269107146052,10.646613,0.0,-15.5269107146052,-16.42346985727795,1
2_CYL,HI_HF,HF,HI,230000,LOW,HIGH,3.0,up,,346,217,216,2.6161610115606937,1.0681985169902355,12.711487986175117,10.095326974614423,8.9518578310319,31.423176,,8.9518578310319,2.0004695413239215,0
3_ZXY,LI_LF,LF,LI,60000,LOW,MID,1.5,up,120000.0,337,219,210,4.457278724035608,1.7525402557523522,11.969945374429221,7.512666650393613,10.222133318821534,26.827108,,10.222133318821534,11.276199078849007,0
3_ZXY,LI_LF,LF,LI,120000,MID,LOW,1.5,down,180000.0,331,206,208,8.197721036253776,3.311479001372037,4.960017776699029,-3.2377032595547472,-4.238011656446084,11.752902,257.0,-4.238011656446084,-3.747572653478656,1
3_ZXY,LI_LF,LF,LI,180000,LOW,MID,1.5,up,,341,210,209,3.2953311202346036,1.1206794147355381,9.474337376190476,6.179006255955873,8.333445559191235,24.491133,,8.333445559191235,6.381890081688473,0
3_ZXY,HI_LF,LF,HI,90000,LOW,HIGH,3.0,up,120000.0,347,215,209,3.5264429510086464,1.7664768647824804,22.78844483255814,19.262001881549494,16.665706723632503,44.276731,,16.665706723632503,16.89239505856073,0
3_ZXY,HI_LF,LF,HI,120000,HIGH,LOW,3.0,down,210000.0,341,215,212,19.239089020527857,7.738265949442234,10.939717972093025,-8.299371048434832,-15.26705724222597,27.896243,208.0,-15.26705724222597,-15.433335914758626,1
3_ZXY,HI_LF,LF,HI,210000,LOW,HIGH,3.0,up,,338,213,212,3.483615144970414,1.0633964565083052,26.4258529342723,22.942237789301885,10.891161208803169,44.575031,,10.891161208803169,16.28056498063345,0
3_ZXY,LI_MF,MF,LI,30000,LOW,MID,1.5,up,60000.0,343,212,217,5.20518964431487,2.4969001609895067,6.7894735990566035,1.5842839547417338,1.5038826045330556,15.490075,,1.5038826045330556,8.228454819453248,0
3_ZXY,LI_MF,MF,LI,60000,MID,LOW,1.5,down,90000.0,335,207,203,11.412317620895523,4.196375907157828,5.7066359661835735,-5.70568165471195,-6.754968699713257,10.116031,0.0,-6.754968699713257,-4.894444106876832,1
3_ZXY,LI_MF,MF,LI,90000,LOW,MID,1.5,up,120000.0,329,214,213,3.4674035136778114,1.889626259641289,12.702206210280373,9.23480269660256,8.626299317308106,37.906801,,8.626299317308106,3.5207029456523333,0
3_ZXY,LI_MF,MF,LI,120000,MID,LOW,1.5,down,150000.0,339,213,217,11.693751120943952,4.166725942772639,6.474796708920188,-5.2189544120237645,-4.447032282234273,14.052564,0.0,-4.447032282234273,-8.422451706990465,1
3_ZXY,LI_MF,MF,LI,150000,LOW,MID,1.5,up,180000.0,348,212,218,3.7810340000000005,2.169477735631475,8.996967830188678,5.215933830188678,6.91987369266055,16.2637,,6.91987369266055,6.01439520673077,0
3_ZXY,LI_MF,MF,LI,180000,MID,LOW,1.5,down,210000.0,338,211,220,7.380877417159763,4.824391216038474,4.783503279620852,-2.5973741375389103,-0.07600033988703458,11.757911,0.0,-0.07600033988703458,-3.9164414548956117,1
3_ZXY,LI_MF,MF,LI,210000,LOW,MID,1.5,up,,347,212,215,3.9840020720461093,1.441420867410957,8.445041533018868,4.461039460972758,6.895913434930632,17.412784,,6.895913434930632,5.3927592958784185,0
3_ZXY,HI_MF,MF,HI,45000,LOW,HIGH,3.0,up,60000.0,342,216,215,4.901564204678363,1.6825672356016472,14.547791935185185,9.646227730506823,14.797804395321638,30.489651,,14.797804395321638,10.813068376716984,0
3_ZXY,HI_MF,MF,HI,60000,HIGH,LOW,3.0,down,105000.0,343,207,209,17.037049422740527,5.823524520692799,9.795365613526569,-7.241683809213958,-13.145024379678325,22.492004,0.0,-13.145024379678325,-12.317552696325432,1
3_ZXY,HI_MF,MF,HI,105000,LOW,HIGH,3.0,up,120000.0,341,217,203,3.782913428152493,2.25151522894136,15.865166359447006,12.082252931294512,13.872231749187407,27.968188,,13.872231749187407,9.386208085866198,0
3_ZXY,HI_MF,MF,HI,120000,HIGH,LOW,3.0,down,165000.0,337,212,208,14.706487454005934,6.069146707478168,8.495880844339624,-6.210606609666311,-9.704416761698242,25.117439,591.0,-9.704416761698242,-11.562822290544396,1
3_ZXY,HI_MF,MF,HI,165000,LOW,HIGH,3.0,up,180000.0,349,214,211,3.3527713352435526,1.6747405166918887,16.867223439252335,13.514452104008782,8.10192378323986,33.362616,,8.10192378323986,9.96695704456414,0
3_ZXY,HI_MF,MF,HI,180000,HIGH,LOW,3.0,down,225000.0,337,213,215,12.604984065281897,7.91535055706188,4.4571314882629105,-8.147852577018988,-5.88570678621213,9.664949,0.0,-5.88570678621213,-9.456716640161124,1
3_ZXY,HI_MF,MF,HI,225000,LOW,HIGH,3.0,up,,340,215,213,3.3244623529411763,1.3199096724090937,11.57032531627907,8.245862963337892,9.92350781607291,22.880588,,9.92350781607291,7.041156255549391,0
3_ZXY,LI_HF,HF,LI,20000,LOW,MID,1.5,up,40000.0,338,209,206,3.8563809378698224,0.575927838634253,8.389263248803829,4.532882310934006,3.9433717854311485,16.247388,,3.9433717854311485,5.663011571653987,0
3_ZXY,LI_HF,HF,LI,40000,MID,LOW,1.5,down,60000.0,332,209,212,7.9522351716867465,4.567657212810296,3.9008084162679424,-4.051426755418804,-2.519164468856558,7.768041,0.0,-2.519164468856558,-4.0095932904986284,1
3_ZXY,LI_HF,HF,LI,60000,LOW,MID,1.5,up,80000.0,331,208,214,3.7724359516616315,1.1010907655256101,7.578683495192308,3.806247543530677,4.800464104413136,17.105983,,4.800464104413136,4.7797715700775,0
3_ZXY,LI_HF,HF,LI,80000,MID,LOW,1.5,down,100000.0,336,211,207,8.350182178571428,2.8432618876321065,3.153967938388625,-5.196214240182803,-3.9457911834023456,9.24106,0.0,-3.9457911834023456,-1.8929408997252741,1
3_ZXY,LI_HF,HF,LI,100000,LOW,MID,1.5,up,120000.0,339,206,214,5.244048923303835,2.8257415563017254,6.437448490291263,1.193399566987428,5.714214006602707,18.077626,2822.0,5.714214006602707,7.423631967691425,1
3_ZXY,LI_HF,HF,LI,120000,MID,LOW,1.5,down,140000.0,345,211,214,11.887296573913043,3.6502838269045097,5.140244289099525,-6.747052284813518,-7.288491083258838,18.660576,418.0,-7.288491083258838,-5.265759048091447,1
3_ZXY,LI_HF,HF,LI,140000,LOW,MID,1.5,up,160000.0,345,211,210,5.582795388405797,2.3198772208853526,7.818946516587677,2.2361511281818798,3.514214635403727,14.726017,,3.514214635403727,1.6015506020703931,0
3_ZXY,LI_HF,HF,LI,160000,MID,LOW,1.5,down,180000.0,337,212,213,6.914908706231453,3.416909503175455,6.772916622641509,-0.14199208358994397,-3.766333077123472,16.247288,897.0,-3.766333077123472,-3.291168101580291,1
3_ZXY,LI_HF,HF,LI,180000,LOW,MID,1.5,up,200000.0,342,214,203,3.032192087719298,1.3960509926831346,5.532798158878505,2.500606071159207,6.3472712571082885,15.777175,,6.3472712571082885,6.251684841525985,0
3_ZXY,LI_HF,HF,LI,200000,MID,LOW,1.5,down,220000.0,343,208,210,8.87010444606414,4.5710424599699895,7.430108894230769,-1.4399955518333707,1.339950096793002,17.86727,375.0,1.339950096793002,-2.872866690195595,1
3_ZXY,LI_HF,HF,LI,220000,LOW,MID,1.5,up,,341,211,211,5.4376394076246335,3.2243939212556527,8.403174843601896,2.9655354359772623,3.6308491326597263,24.750906,4358.0,3.6308491326597263,1.8179489224724543,1
3_ZXY,HI_HF,HF,HI,30000,LOW,HIGH,3.0,up,40000.0,339,212,215,3.7129509233038354,1.6723616304367297,14.553082825471696,10.840131902167862,9.229609006928722,34.13428,,9.229609006928722,,0
3_ZXY,HI_HF,HF,HI,40000,HIGH,LOW,3.0,down,70000.0,342,207,217,14.010630690058477,7.645966951815557,7.117543299516907,-6.89308739054157,-7.476420685450181,11.832702,0.0,-7.476420685450181,-9.173463776816467,1
3_ZXY,HI_HF,HF,HI,70000,LOW,HIGH,3.0,up,80000.0,335,214,212,5.601985068656717,1.7073079503595576,17.048231079439248,11.44624601078253,6.6960560020980004,34.536603,,6.6960560020980004,,0
3_ZXY,HI_HF,HF,HI,80000,HIGH,LOW,3.0,down,110000.0,339,214,219,14.935063616519173,8.416414104056212,3.1454026588785053,-11.789660957640667,-8.820106922455247,8.160209,0.0,-8.820106922455247,-12.856740227893582,1
3_ZXY,HI_HF,HF,HI,110000,LOW,HIGH,3.0,up,120000.0,342,218,214,5.740529438596492,1.8442245064809413,18.87953210091743,13.139002662320937,6.102271449253977,27.877298,,6.102271449253977,,0
3_ZXY,HI_HF,HF,HI,120000,HIGH,LOW,3.0,down,150000.0,344,217,216,16.49040165116279,5.2559081728039105,4.860640313364056,-11.629761337798737,-10.791892618755384,9.812426,0.0,-10.791892618755384,-13.480386719655943,1
3_ZXY,HI_HF,HF,HI,150000,LOW,HIGH,3.0,up,160000.0,340,212,213,5.109670420588236,1.14235772247468,27.209733080188677,22.10006265960044,13.412618762510357,41.825274,,13.412618762510357,,0
3_ZXY,HI_HF,HF,HI,160000,HIGH,LOW,3.0,down,190000.0,338,214,214,22.484958568047336,9.629631540185272,8.936182415887851,-13.548776152159485,-16.97880142786042,29.525152,0.0,-16.97880142786042,-18.388502068047337,1
3_ZXY,HI_HF,HF,HI,190000,LOW,HIGH,3.0,up,200000.0,341,208,209,3.2142489472140765,1.602784289106272,14.872387951923075,11.658139004709,18.596052368575396,48.493647,,18.596052368575396,,0
3_ZXY,HI_HF,HF,HI,200000,HIGH,LOW,3.0,down,230000.0,332,212,209,19.961703798192772,11.068113360811372,6.6093948113207555,-13.352308986872018,-13.859459372355452,19.168715,0.0,-13.859459372355452,-16.253187430750913,1
3_ZXY,HI_HF,HF,HI,230000,LOW,HIGH,3.0,up,,340,219,207,3.6011623911764707,1.4173306152347291,20.51667292694064,16.91551053576417,5.622414227181016,72.204306,,5.622414227181016,5.473129970728291,0
4_QHL,HI_HF,HF,HI,30000,LOW,HIGH,3.0,up,40000.0,334,210,213,7.867922973053891,4.593052944787488,18.286556142857144,10.418633169803254,-1.3161506162463796,21.179706,5027.0,-1.3161506162463796,,1
4_QHL,HI_HF,HF,HI,40000,HIGH,LOW,3.0,down,70000.0,336,219,209,13.861239342261905,6.253673365247821,14.145384315068492,0.2841449728065868,8.200410504628044,43.716211,0.0,8.200410504628044,7.756027466350533,1
4_QHL,HI_HF,HF,HI,70000,LOW,HIGH,3.0,up,80000.0,342,209,208,15.232501377192984,6.1576081832691205,12.309338354066984,-2.9231630231259995,11.76011837280702,33.386328,0.0,11.76011837280702,,1
4_QHL,HI_HF,HF,HI,80000,HIGH,LOW,3.0,down,110000.0,334,210,210,19.14437638023952,10.957768786824044,8.834835495238096,-10.309540885001425,-12.294658794525235,17.204646,0.0,-12.294658794525235,-14.598262533349569,1
4_QHL,HI_HF,HF,HI,110000,LOW,HIGH,3.0,up,120000.0,342,211,211,27.603482046783625,7.034565025153534,41.77559995260664,14.172117905823015,-3.6309418856461875,53.837644,7112.0,-3.6309418856461875,,1
4_QHL,HI_HF,HF,HI,120000,HIGH,LOW,3.0,down,150000.0,340,211,212,35.97585066764706,13.59639576660797,27.272548265402843,-8.703302402244216,-26.176103398779134,32.023196,0.0,-26.176103398779134,-7.545621619570134,1
4_QHL,HI_HF,HF,HI,150000,LOW,HIGH,3.0,up,160000.0,332,210,205,12.46682530120482,6.110500230053154,3.3058555999999997,-9.16096970120482,-5.280391471936527,10.643656,0.0,-5.280391471936527,,1
4_QHL,HI_HF,HF,HI,160000,HIGH,LOW,3.0,down,190000.0,332,212,210,4.597170114457832,2.238052493726632,7.494254405660378,2.897084291202546,12.943572495065979,29.330412,,12.943572495065979,23.656248480664114,0
4_QHL,HI_HF,HF,HI,190000,LOW,HIGH,3.0,up,200000.0,340,209,207,8.288342902941176,4.64657497576537,24.28384895215311,15.995506049211935,-0.581519951250355,30.024434,5478.0,-0.581519951250355,,1
4_QHL,HI_HF,HF,HI,200000,HIGH,LOW,3.0,down,230000.0,333,214,210,18.54843178678679,8.284763652405399,3.815218542056075,-14.733213244730715,-13.847343315358216,9.913823,0.0,-13.847343315358216,-6.90872268101756,1
4_QHL,HI_HF,HF,HI,230000,LOW,HIGH,3.0,up,,341,209,214,19.695480392961876,5.571567086528152,21.793620717703348,2.098140324741472,7.360540158439992,42.887114,,7.360540158439992,-16.30544866125456,0
4_QHL,LI_HF,HF,LI,20000,LOW,MID,1.5,up,40000.0,343,212,215,5.248569233236151,3.4378741876024366,5.401885226415093,0.15331599317894185,1.9151743993219883,14.006008,0.0,1.9151743993219883,10.852980897604969,1
4_QHL,LI_HF,HF,LI,40000,MID,LOW,1.5,down,60000.0,341,210,212,19.348152926686218,10.739016394880666,4.260745195238095,-15.087407731448124,-12.88567647857301,8.26415,0.0,-12.88567647857301,-13.634410261614448,1
4_QHL,LI_HF,HF,LI,60000,LOW,MID,1.5,up,80000.0,342,214,210,5.589386055555555,1.8048131690026965,4.059167677570094,-1.5302183779854612,1.9936236253968262,14.753776,0.0,1.9936236253968262,17.09393419560724,1
4_QHL,LI_HF,HF,LI,80000,MID,LOW,1.5,down,100000.0,342,210,217,20.79816027777778,11.586016555791659,10.90844817142857,-9.889712106349208,-12.042226964413723,32.194632,0.0,-12.042226964413723,-10.437568946047008,1
4_QHL,LI_HF,HF,LI,100000,LOW,MID,1.5,up,120000.0,334,212,206,8.64703534730539,3.340398575160207,5.344998905660377,-3.302036441645013,-5.282908143421896,10.685293,0.0,-5.282908143421896,9.977206857456515,1
4_QHL,LI_HF,HF,LI,120000,MID,LOW,1.5,down,140000.0,337,208,212,21.052577605341245,7.807575381076241,15.788557605769231,-5.264019999572014,-12.22356738364313,28.465797,0.0,-12.22356738364313,-7.957970387331764,1
4_QHL,LI_HF,HF,LI,140000,LOW,MID,1.5,up,160000.0,341,209,211,10.164610677419354,6.4738955690622095,9.062327416267943,-1.1022832611514115,0.49074695291239934,15.573773,0.0,0.49074695291239934,12.004613699939139,1
4_QHL,LI_HF,HF,LI,160000,MID,LOW,1.5,down,180000.0,341,217,215,26.740249014662755,11.796160761529741,12.37933500921659,-14.360914005446165,-18.501996065825544,18.2987,0.0,-18.501996065825544,-13.636502971393526,1
4_QHL,LI_HF,HF,LI,180000,LOW,MID,1.5,up,200000.0,340,212,211,12.050839529411766,2.821159550377009,3.3936670141509433,-8.657172515260822,-4.838636842207975,14.788491,0.0,-4.838636842207975,11.756274726626883,1
4_QHL,LI_HF,HF,LI,200000,MID,LOW,1.5,down,220000.0,334,205,209,21.504641398203592,12.188872241605667,16.60805211707317,-4.896589281130421,-6.916379560883019,26.772545,0.0,-6.916379560883019,-13.269136983109254,1
4_QHL,LI_HF,HF,LI,220000,LOW,MID,1.5,up,,341,211,215,8.310105519061583,3.2060832941825583,5.270800194312796,-3.0393053247487876,-0.8875564539453036,11.768513,0.0,-0.8875564539453036,7.188101623118511,1
4_QHL,HI_MF,MF,HI,45000,LOW,HIGH,3.0,up,60000.0,338,214,210,10.860156600591717,4.979781498909632,5.257436341121497,-5.60272025947022,-5.916711872020289,8.980209,0.0,-5.916711872020289,-1.852915952972669,1
4_QHL,HI_MF,MF,HI,60000,HIGH,LOW,3.0,down,105000.0,339,209,212,6.1553030501474915,2.6366653141066663,9.334751330143542,3.17944827999605,10.162070765890245,32.148363,,10.162070765890245,10.872281186819333,0
4_QHL,HI_MF,MF,HI,105000,LOW,HIGH,3.0,up,120000.0,341,209,210,6.928884938416423,4.186389813783211,25.320135540669853,18.39125060225343,7.5500702806311955,34.356415,,7.5500702806311955,7.744368272109894,0
4_QHL,HI_MF,MF,HI,120000,HIGH,LOW,3.0,down,165000.0,337,213,213,13.757759005934718,5.44986184640835,11.588791962441311,-2.1689670434934065,-9.154396606873684,22.839713,861.0,-9.154396606873684,-10.045574458764907,1
