participant_id,condition,freq,intensity,t_transition_ms,from_level,to_level,delta_multiplier,direction,next_transition_ms,n_pre,n_imm,n_rec,pre_mean_dev,pre_sd_dev,imm_mean_dev,delta_dev,rec_mean_dev,peak_dev_0_10s,t_recover_dev_ms,residual_dev_5_10s,residual_dev_10_15s,recover_success,tail_t_start_ms,tail_n_samples,tail_mean_dev,tail_rmse_dev,tail_std_dev,tail_hit_ratio,tail_time_to_stable_ms,steady_n_samples,steady_mean_dev,steady_rmse_dev,steady_std_dev,steady_hit_ratio,steady_slope_dev,cumulative_delta_dev,mean_recover_success_ratio
10_CYW,LI_LF,LF,LI,240000,MID,TAIL,1.5,down,,324,209,206,7.006210728395062,2.590106065548085,12.025602478468898,5.019391750073836,-1.373008077909625,16.869558,5237.0,-1.373008077909625,-3.246122917968522,1,240000,1878,5.28583042545261,6.194538857058587,3.2299084143313097,1.0,7330.0,1491,4.2993710885311875,4.807332436569899,2.1507797187994946,1.0,-0.018342963336658344,2.1028065299964336,0.3333333333333333
10_CYW,HI_HF,HF,HI,240000,HIGH,TAIL,3.0,down,,333,208,207,11.837856858858858,4.819698750247338,6.559101269230769,-5.278755589628089,-8.582481211515862,9.932322,0.0,-8.582481211515862,-6.9606262930052,1,240000,1869,4.014672072766185,4.5051535759334245,2.0442154707606015,1.0,4779.0,1588,3.805408567380353,4.218513311474788,1.8206373044618716,1.0,-0.07724798685768351,-0.2797311843326464,0.5454545454545454
11_QSQ,HI_HF,HF,HI,240000,HIGH,TAIL,3.0,down,,337,214,207,11.684587317507418,7.346642233353842,7.438845154205608,-4.24574216330181,-6.645802100116115,21.239078,270.0,-6.645802100116115,-8.422653414125776,1,240000,1876,4.863225747334754,5.861576250112891,3.272172285554019,1.0,3096.0,1658,4.5329077388419785,5.316705460037841,2.7785075814081734,1.0,-0.025926878570154094,0.5458878681787109,0.45454545454545453
11_QSQ,HI_MF,MF,HI,240000,HIGH,TAIL,3.0,down,,327,207,199,12.93529754740061,7.527852210787227,9.714537260869564,-3.2207602865310463,-9.65217869815438,32.102776,807.0,-9.65217869815438,-8.593462815343194,1,240000,1856,5.520099967672414,7.132673352279014,4.517026178495555,1.0,3885.0,1612,5.073662194789081,6.017981011024901,3.2363632957726365,1.0,0.012632005456562857,2.6393436957625327,0.42857142857142855
11_QSQ,BASE,BASE,NONE,240000,LOW,TAIL,0.0,down,,333,207,207,4.14592242042042,1.4975522303632054,7.290895072463767,3.1449726520433474,0.23684435735735754,13.97347,5193.0,0.23684435735735754,-0.032443825298468454,1,240000,1875,4.484050121066667,4.991031144583114,2.191731369935796,1.0,5246.0,1574,4.1412313818297335,4.518599524573423,1.8077456418489197,1.0,-0.03941204834775309,,
11_QSQ,HI_LF,LF,HI,240000,HIGH,TAIL,3.0,down,,336,208,210,9.210083461309523,3.962651698518269,4.371549730769231,-4.838533730540292,-7.413684661309523,13.696102,74.0,-7.413684661309523,-4.991589176285367,1,240000,1881,3.4336355847953217,4.002436578661111,2.0566101324830024,1.0,3251.0,1662,3.3295617599277976,3.8164621556319425,1.8653154886499272,1.0,-0.004011012059348942,2.33890830214767,0.3333333333333333
11_QSQ,LI_HF,HF,LI,240000,MID,TAIL,1.5,down,,336,205,206,5.960185964285714,3.370317550891482,1.6415026390243903,-4.318683325261324,-2.4310235565187233,7.051011,0.0,-2.4310235565187233,-1.9783291710164832,1,240000,1877,3.8053889984017046,4.344005771353418,2.095089666910482,1.0,0.0,1795,3.8866708367688023,4.416761048085537,2.0979914114448963,1.0,0.02689908807130593,0.4992670543108563,0.45454545454545453
11_QSQ,LI_LF,LF,LI,240000,MID,TAIL,1.5,down,,337,207,209,7.211843243323442,4.509105423082152,2.870054299516908,-4.3417889438065345,-3.717621611744495,7.941136,0.0,-3.717621611744495,-3.966148879245772,1,240000,1882,3.27516097130712,3.629737200176165,1.564708520577972,1.0,2307.0,1705,3.302591900879766,3.655648752355153,1.5673718565928016,1.0,-0.0008462375892629748,2.4065976250143657,0.3333333333333333
11_QSQ,LI_MF,MF,LI,240000,MID,TAIL,1.5,down,,343,211,209,6.796236250728863,2.97599136588434,3.813368592417061,-2.982867658311802,-3.3982120928341266,6.245027,0.0,-3.3982120928341266,-3.298248188824101,1,240000,1907,4.215388734137389,4.738523190206474,2.1642781346749613,1.0,0.0,1823,4.202024798683488,4.743121831992915,2.200043705106063,1.0,0.0519095899979857,0.18918838855014833,0.8571428571428571
12_ZTH,LI_HF,HF,LI,240000,MID,TAIL,1.5,down,,334,208,201,17.142209781437128,8.180874142370525,22.151233716346155,5.0090239349090275,-4.410676209297826,33.306627,3364.0,-4.410676209297826,-5.787886216219736,1,240000,1869,11.43901238683788,13.432496726644787,7.041375144465208,1.0,14223.0,1200,9.663945264166667,11.213344173074534,5.6874642394493575,1.0,-0.3425083714258905,4.448491344321033,0.6363636363636364
12_ZTH,LI_MF,MF,LI,240000,MID,TAIL,1.5,down,,331,208,206,23.664219096676735,7.238071536490397,9.94924333173077,-13.714975764945965,-5.618972086967993,23.698123,0.0,-5.618972086967993,-14.613923053614535,1,240000,1876,10.366992926439234,11.708226329203645,5.441325338464552,1.0,0.0,1795,10.477967932590529,11.849131663345167,5.533001823503545,1.0,-0.14670675685010354,-0.6696283477100012,0.5714285714285714
12_ZTH,HI_LF,LF,HI,240000,HIGH,TAIL,3.0,down,,328,203,196,24.032231365853658,10.337275173712824,10.017521211822661,-14.014710154030997,-15.958436549527127,38.432194,146.0,-15.958436549527127,-14.086223651567945,1,240000,1820,9.212941571978021,10.49362447833542,5.023729917465652,1.0,1479.0,1680,8.97631010892857,9.997742234401821,4.40235239546866,1.0,-0.003509151334609503,10.9450641710551,0.3333333333333333
12_ZTH,HI_MF,MF,HI,240000,HIGH,TAIL,3.0,down,,321,208,203,23.074846685358256,12.328479324679462,14.860554706730769,-8.214291978627488,-9.744429256786828,23.594631,0.0,-9.744429256786828,-15.751445059144665,1,240000,1836,10.776645539215686,12.264241541149712,5.854530852405248,1.0,2433.0,1652,10.244583646489104,11.705133270787174,5.662035923320948,1.0,-0.10450528928359533,0.09376980976531105,0.42857142857142855
12_ZTH,LI_LF,LF,LI,240000,MID,TAIL,1.5,down,,325,204,201,15.25649330153846,7.751172880219697,16.251279019607843,0.994785718069382,-7.736471759249904,19.92013,0.0,-7.736471759249904,-4.192113408855533,1,240000,1846,9.961520635969665,10.985173591110703,4.6305664282014725,1.0,4986.0,1562,9.339030759923176,10.270601789871723,4.274080672065628,1.0,-0.09548839878661317,4.442685741376828,0.3333333333333333
12_ZTH,HI_HF,HF,HI,240000,HIGH,TAIL,3.0,down,,327,206,201,28.21199509480122,12.729875748334331,13.188690485436894,-15.023304609364327,-17.821814836094752,30.86095,0.0,-17.821814836094752,-18.743484764704135,1,240000,1840,10.134382210326088,11.649029926128764,5.744057401773562,1.0,2474.0,1656,9.720221713768115,11.020254366414417,5.192619390603056,1.0,-0.1406848909125832,4.505231091638085,0.45454545454545453
12_ZTH,BASE,BASE,NONE,240000,LOW,TAIL,0.0,down,,327,200,204,12.763822159021407,4.990613890859812,10.965999444999998,-1.7978227140214091,-3.889686011962583,17.036904,0.0,-3.889686011962583,-4.625035228673148,1,240000,1838,11.599526100652884,13.181564277787308,6.261360159718569,1.0,0.0,1757,11.513571984632897,13.16811913871552,6.390385106242226,1.0,0.11004429086393924,,
13_LQL,LI_LF,LF,LI,240000,MID,TAIL,1.5,down,,350,215,216,18.992648062857143,9.957260902676087,9.745557102325582,-9.24709096053156,-11.141654386931215,20.812504,0.0,-11.141654386931215,-7.059550479523809,1,240000,1969,12.202694826815643,13.637159182602218,6.088213985664332,1.0,1216.0,1831,12.242733076460949,13.682071201286979,6.108564412005122,1.0,0.11896563606967174,2.846412056606383,0.3333333333333333
13_LQL,LI_MF,MF,LI,240000,MID,TAIL,1.5,down,,351,221,219,18.24516184900285,7.249476217296204,26.04145977828054,7.796297929277689,-2.116636858135273,48.18688,4762.0,-2.116636858135273,3.252338547310515,1,240000,1967,18.313826545500763,20.579090213332492,9.38630445222126,0.9938993390950687,4389.0,1684,17.37702035391924,19.49894780823052,8.845797264666098,1.0,0.013646783000151357,0.3224339566357773,0.5714285714285714
13_LQL,LI_HF,HF,LI,240000,MID,TAIL,1.5,down,,350,218,219,19.690945065714285,11.263709497676516,6.229535550458716,-13.461409515255568,-7.341488736947161,23.061968,0.0,-7.341488736947161,-11.451269614551492,1,240000,1972,11.117503527890465,12.727325589671954,6.195638140890866,1.0,0.0,1885,11.373933588859417,12.932657709731876,6.155263613632065,1.0,0.07899419730689379,2.2485990861938316,0.8181818181818182
13_LQL,HI_LF,LF,HI,240000,HIGH,TAIL,3.0,down,,342,212,219,30.063809590643274,14.53479126241148,10.637098476415094,-19.42671111422818,-10.158532800688938,26.11468,0.0,-10.158532800688938,-8.75288450882509,1,240000,1966,16.394674604781283,17.931303071560396,7.262663041026415,1.0,0.0,1882,16.840863263018065,18.266956806926647,7.075806352809003,1.0,-0.10027597627394126,2.583629065617961,0.3333333333333333
13_LQL,HI_MF,MF,HI,240000,HIGH,TAIL,3.0,down,,355,222,225,28.10183831549296,11.904785144585658,26.583950995495496,-1.5178873199974632,-7.133036635492957,39.303357,0.0,-7.133036635492957,-5.124141282934822,1,240000,1977,18.2710831497218,19.729259475831977,7.443869961294194,1.0,7294.0,1562,16.81628569206146,18.262137775307874,7.121671969930645,1.0,-0.106231876676858,5.50206589151046,0.5714285714285714
13_LQL,HI_HF,HF,HI,240000,HIGH,TAIL,3.0,down,,345,215,215,25.53216506086957,10.95095758027571,12.5506578372093,-12.98150722366027,-6.054089712032358,29.132655,0.0,-6.054089712032358,-2.1990263585439926,1,240000,1966,19.65904571007121,21.284279454124903,8.15735702606023,1.0,84.0,1874,20.047319137673426,21.581053998302448,7.99042471148555,1.0,0.05909184172050472,0.9568273866969658,0.45454545454545453
13_LQL,BASE,BASE,NONE,240000,LOW,TAIL,0.0,down,,355,222,221,24.545699656338023,9.314889989780134,16.227543396396396,-8.318156259941627,-3.933064113351591,31.671323,0.0,-3.933064113351591,-17.222878864671355,1,240000,1978,10.872036141557128,12.797430320629083,6.75078165459617,1.0,9332.0,1479,8.900068753887762,10.23509020386406,5.054290025048502,1.0,0.026555498479748134,,
14_DWZ,LI_MF,MF,LI,240000,MID,TAIL,1.5,down,,343,215,216,11.28319972303207,5.362934885728343,6.502544106976743,-4.780655616055326,-5.92026971840244,14.313693,0.0,-5.92026971840244,-5.946567397343996,1,240000,1956,6.395508765337424,7.270222550160189,3.4573983804806057,1.0,354.0,1853,6.418030963302752,7.287216755836436,3.4514354406001075,1.0,0.06908387850178294,3.1398232629606815,0.42857142857142855
14_DWZ,LI_LF,LF,LI,240000,MID,TAIL,1.5,down,,352,224,222,15.824493798295457,8.906760524699372,10.434411147321429,-5.390082650974028,-5.235379163160321,24.343445,0.0,-5.235379163160321,-9.201797412974354,1,240000,2001,8.291401661669164,9.656107306358557,4.949047059463157,1.0,2425.0,1803,7.971528519689406,9.186653766329268,4.56610780448624,1.0,-0.10750867736129441,3.6478892458492003,0.6666666666666666
14_DWZ,LI_HF,HF,LI,240000,MID,TAIL,1.5,down,,351,221,221,13.570629985754985,6.832970436539533,9.180255728506786,-4.390374257248199,-3.404803202949557,22.459157,271.0,-3.404803202949557,-8.682342610754986,1,240000,1977,8.85401240920587,10.401609058934564,5.4589316970024555,1.0,9670.0,1464,8.850074655054645,10.59581218783551,5.826440982267217,1.0,-0.2473304502156116,1.5860115993168884,0.45454545454545453
14_DWZ,HI_LF,LF,HI,240000,HIGH,TAIL,3.0,down,,346,221,214,25.281730878612716,9.01624524403703,9.899722742081448,-15.382008136531269,-19.11636950945384,23.498133,0.0,-19.11636950945384,-21.25980654978389,1,240000,1974,6.8844922016210734,7.983525680938327,4.042332176358149,1.0,1308.0,1827,6.45697164367816,7.403658218483115,3.6223848786191577,1.0,0.08088944203877753,14.890618554627546,0.3333333333333333
14_DWZ,HI_MF,MF,HI,240000,HIGH,TAIL,3.0,down,,343,217,219,23.49360374635568,11.120419962577246,8.069085640552995,-15.424518105802687,-17.176027390191297,23.585861,0.0,-17.176027390191297,-15.877903764373698,1,240000,1973,7.631188687278256,8.924300630143216,4.626888906849932,1.0,2607.0,1772,7.575019434537246,8.80600741951753,4.490528614648926,1.0,0.0678555846723111,4.047566757051383,0.42857142857142855
14_DWZ,HI_HF,HF,HI,240000,HIGH,TAIL,3.0,down,,349,222,223,18.670369790830946,8.166411082901872,7.431609261261261,-11.238760529569685,-8.125387409665027,26.333413,0.0,-8.125387409665027,-10.922230472858594,1,240000,1982,7.336304626639757,8.401524735522388,4.094417212099741,1.0,959.0,1850,7.237206275135136,8.094571094933093,3.6255932676006193,1.0,-0.062313825010467415,2.4653819478276855,0.45454545454545453
14_DWZ,BASE,BASE,NONE,240000,LOW,TAIL,0.0,down,,356,218,223,6.050400924157304,3.173424795878008,6.692266444954129,0.6418655207968245,3.13194201754673,19.624256,1093.0,3.13194201754673,2.726985402945499,1,240000,1966,8.32953821363174,9.501226246767024,4.570786949738866,1.0,0.0,1880,8.36036285319149,9.533272690616457,4.58122485331482,1.0,0.08856921339503432,,
15_ZYJ,LI_HF,HF,LI,240000,MID,TAIL,1.5,down,,345,220,221,27.07311004057971,14.488392492427351,31.295723890909095,4.222613850329385,-10.032277610715457,58.384145,1738.0,-10.032277610715457,-10.50366664149714,1,240000,1981,18.972502160524986,22.858017949245724,12.748848823988558,0.9429581019687027,3406.0,1742,17.50373271182549,20.862982702992163,11.352681992301225,0.9701492537313433,-0.35146259353613857,0.1712460248545593,0.7272727272727273
15_ZYJ,LI_MF,MF,LI,240000,MID,TAIL,1.5,down,,351,226,222,28.03956078632479,10.878294514565976,20.798869920353983,-7.240690865970809,-18.003323241279745,38.55645,0.0,-18.003323241279745,-21.378759575315616,1,240000,1985,9.660155433249372,12.006052385867365,7.129284038222499,1.0,3344.0,1745,8.269016568481376,9.328603818409519,4.318126236115052,1.0,-0.030781236269666556,7.104853993228845,0.42857142857142855
15_ZYJ,LI_LF,LF,LI,240000,MID,TAIL,1.5,down,,353,222,223,18.19586907082153,8.133563109575352,13.404585693693694,-4.7912833771278365,-8.069979774857405,25.205778,0.0,-8.069979774857405,-10.001416801415138,1,240000,1985,8.446048238790931,9.75106440834236,4.8731433637496995,1.0,4929.0,1678,7.863903487485102,9.011104307023503,4.39988894991421,1.0,-0.13060271402284362,2.107909867698558,0.3333333333333333
15_ZYJ,BASE,BASE,NONE,240000,LOW,TAIL,0.0,down,,340,219,220,10.020947602941177,5.029587575466143,8.107216392694065,-1.9137312102471125,-1.694860293850267,22.659937,0.0,-1.694860293850267,1.0938773303921572,1,240000,1946,8.508210723021582,9.65982340275495,4.574116140313098,1.0,5679.0,1607,8.565135788425637,9.898661579535386,4.962050986436988,1.0,-0.12568779100688574,,
15_ZYJ,HI_HF,HF,HI,240000,HIGH,TAIL,3.0,down,,338,217,217,32.70190696153846,18.003812229342987,11.225753829493085,-21.476153132045376,-19.75656500762141,31.571781,0.0,-19.75656500762141,-17.526038192307695,1,240000,1902,9.617181888538381,11.325242080069216,5.980879592078399,1.0,1042.0,1766,9.50926736806342,11.30602256134701,6.1155523283160464,1.0,-0.12886609809014055,8.619177110000381,0.45454545454545453
15_ZYJ,HI_MF,MF,HI,240000,HIGH,TAIL,3.0,down,,335,213,215,36.196884352238804,13.344561170680475,6.222993173708921,-29.973891178529882,-25.842896552238805,15.942186,0.0,-25.842896552238805,-28.46316835702349,1,240000,1910,10.869644234554976,13.372971014718319,7.790198198679035,0.9947643979057592,0.0,1826,11.119418220153342,13.607619982180955,7.843842172352292,0.9945235487404163,0.04865428237959024,1.2269027995175643,0.42857142857142855
15_ZYJ,HI_LF,LF,HI,240000,HIGH,TAIL,3.0,down,,342,217,216,35.29343343567251,16.263875048842678,22.14761500921659,-13.145818426455921,-25.78738695882066,46.070507,0.0,-25.78738695882066,-25.85010396869138,1,240000,1945,9.802301136760924,12.238465791280563,7.327682945420061,1.0,5272.0,1632,8.368879015931373,9.217035857716207,3.8620737977322306,1.0,-0.13440942904590436,12.376404503757016,0.3333333333333333
